thermal_demand,co2_price,gas_price,electricity_price,wp_price
0.651950533,78,111.258,222.98,24.94
0.586283459,78,111.258,208.49,24.94
0.573058293,78,111.258,222.97,24.94
0.572791281,78,111.258,224.41,24.94
0.583104402,78,111.258,262.21,24.94
0.687733748,78,111.258,278.24,24.94
0.695208296,78,111.258,309.93,24.94
0.703053795,78,111.258,277.91,24.94
0.613524077,78,111.258,226.47,24.94
0.604280796,78,111.258,189.65,24.94
0.599553427,78,111.258,163.64,24.94
0.585667002,78,111.258,112.87,24.94
0.585623993,78,109.154,140,24.94
0.577817919,78,109.154,126.56,24.94
0.584297892,78,109.154,121.67,24.94
0.5996269,78,109.154,126.59,24.94
0.618634941,78,109.154,118.48,24.94
0.64868725,78,109.154,165.6,24.94
0.689771283,78,109.154,177.84,24.94
0.674836522,78,109.154,175.3,24.94
0.645873766,78,109.154,159.36,24.94
0.602121403,78,109.154,95.69,24.94
0.63663407,78,109.154,74.86,24.94
0.614429051,78,109.154,77.8,24.94
0.591396115,78,109.154,74.73,24.94
0.518854822,78,109.154,71.98,24.94
0.523139561,78,109.154,74.75,24.94
0.532739455,78,109.154,74.81,24.94
0.541762316,78,109.154,126.26,24.94
0.654289129,78,109.154,165.54,24.94
0.657713695,78,109.154,178.43,24.94
0.672573191,78,109.154,171,24.94
0.578443337,78,109.154,132.42,24.94
0.586754763,78,109.154,109.11,24.94
0.589256434,78,109.154,60.37,24.94
0.598585732,78,109.154,73.02,24.94
0.592064542,78,108.819,67.74,24.94
0.592865578,78,108.819,59.64,24.94
0.590831626,78,108.819,67.58,24.94
0.593621814,78,108.819,73.58,24.94
0.597616244,78,108.819,74.13,24.94
0.600628643,78,108.819,74.5,24.94
0.637723623,78,108.819,90.03,24.94
0.641735973,78,108.819,113.23,24.94
0.648744595,78,108.819,77.35,24.94
0.600530082,78,108.819,71.93,24.94
0.643974216,78,108.819,71.94,24.94
0.6219036,78,108.819,77.38,24.94
0.5970643,78,108.819,70.38,24.94
0.52046048,78,108.819,70.15,24.94
0.519102122,78,108.819,73.35,24.94
0.519793845,78,108.819,74.82,24.94
0.528528189,78,108.819,80.91,24.94
0.641571107,78,108.819,82.06,24.94
0.66188016,78,108.819,94.41,24.94
0.687016936,78,108.819,79.56,24.94
0.6057861,78,108.819,65.45,24.94
0.604976103,78,108.819,69.19,24.94
0.594164798,78,108.819,27.35,24.94
0.594388802,78,108.819,2.02,24.94
0.600553378,78,105.453,1.03,24.94
0.612744545,78,105.453,1.02,24.94
0.6209144,78,105.453,2.47,24.94
0.620987873,78,105.453,8.58,24.94
0.625351461,78,105.453,44.51,24.94
0.620131284,78,105.453,95.37,24.94
0.643920455,78,105.453,147.26,24.94
0.635277504,78,105.453,150,24.94
0.620077523,78,105.453,87,24.94
0.569778882,78,105.453,81.85,24.94
0.597894009,79.66,105.453,86.54,24.94
0.572368362,80.21,105.453,88.19,24.94
0.557462273,80.21,105.453,91.41,24.94
0.496687436,80.21,105.453,130.77,24.94
0.500413062,80.21,105.453,166.11,24.94
0.519456944,80.21,105.453,186.11,24.94
0.540486392,80.21,105.453,202.31,24.94
0.658819376,80.21,105.453,229.9,24.94
0.675135791,80.21,105.453,267.77,24.94
0.671779323,80.21,105.453,259.04,24.94
0.575599389,80.21,105.453,221.8,24.94
0.570010053,80.21,105.453,189.8,24.94
0.570956244,80.21,105.453,159.98,24.94
0.558367247,80.21,105.453,119.25,24.94
0.555555556,80.21,107.069,110.6,24.94
0.557148668,80.21,107.069,92.51,24.94
0.561451328,80.21,107.069,83.22,24.94
0.570613967,80.21,107.069,79.12,24.94
0.583398294,80.21,107.069,76.14,24.94
0.610439997,80.21,107.069,76.56,24.94
0.650009767,80.21,107.069,88.15,24.94
0.62344116,80.21,107.069,82.9,24.94
0.588903404,80.21,107.069,69.72,24.94
0.536769726,80.21,107.069,25.14,24.94
0.577296439,80.21,107.069,5.04,24.94
0.567201945,80.21,107.069,-0.01,24.94
0.560913719,80.21,107.069,-0.28,24.94
0.499764348,80.21,107.069,-2.49,24.94
0.500185475,80.21,107.069,-0.1,24.94
0.507729913,80.21,107.069,-0.03,24.94
0.537513418,80.21,107.069,1.98,24.94
0.665139859,80.21,107.069,75.81,24.94
0.689746195,80.21,107.069,96.97,24.94
0.70302333,80.21,107.069,105,24.94
0.611305546,80.21,107.069,90.95,24.94
0.600212893,80.21,107.069,89.77,24.94
0.576810799,80.21,107.069,69.88,24.94
0.568081831,80.21,107.069,70.96,24.94
0.56811588,80.21,107.069,26.15,24.94
0.570834386,80.21,107.069,24.59,24.94
0.575882529,80.21,107.069,25.67,24.94
0.581645691,80.21,107.069,40.04,24.94
0.607427598,80.21,107.069,36.85,24.94
0.631218561,80.21,107.069,25.95,24.94
0.664555658,80.21,107.069,45.02,24.94
0.627442758,80.21,107.069,35.76,24.94
0.585486007,80.21,107.069,22.23,24.94
0.525879572,80.21,107.069,12.29,24.94
0.562750548,80.21,107.069,13,24.94
0.547337315,80.21,107.069,5.31,24.94
0.529264713,80.21,107.069,0.1,24.94
0.466617207,80.21,107.069,0.09,24.94
0.463284035,80.21,107.069,0.42,24.94
0.47884063,80.21,107.069,8.52,24.94
0.497506393,80.21,107.069,71.03,24.94
0.610205241,80.21,107.069,139.9,24.94
0.637406434,80.21,107.069,233.51,24.94
0.66635127,80.21,107.069,252.18,24.94
0.58351836,80.21,107.069,239.54,24.94
0.582188675,80.21,107.069,238.28,24.94
0.570648015,80.21,107.069,224.3,24.94
0.570972372,80.21,107.069,182.38,24.94
0.575952418,80.21,107.325,184.98,24.94
0.584815788,80.21,107.325,184.6,24.94
0.598073212,80.21,107.325,185.68,24.94
0.619563211,80.21,107.325,195.55,24.94
0.64819265,80.21,107.325,220.56,24.94
0.657937698,80.21,107.325,264.91,24.94
0.677614166,80.21,107.325,299.93,24.94
0.610022454,80.21,107.325,285.03,24.94
0.561610818,80.21,107.325,255,24.94
0.486591151,80.21,107.325,214.92,24.94
0.52716804,80.21,107.325,190.71,24.94
0.520691651,80.21,107.325,187.85,24.94
0.519890615,80.21,107.325,181.84,24.94
0.464853851,80.21,107.325,179.98,24.94
0.476116747,80.21,107.325,179.77,24.94
0.493933089,80.21,107.325,182.86,24.94
0.52354456,80.21,107.325,219.39,24.94
0.65404183,80.21,107.325,263.32,24.94
0.684812742,80.21,107.325,296.99,24.94
0.715619495,80.21,107.325,290.37,24.94
0.619109828,80.21,107.325,267.81,24.94
0.614219384,80.21,107.325,247.99,24.94
0.60245472,80.21,107.325,204.4,24.94
0.587036111,80.21,107.325,192.9,24.94
0.579350103,80.21,102.816,188.71,24.94
0.576993586,80.21,102.816,184.13,24.94
0.578744398,80.21,102.816,183,24.94
0.582047105,80.21,102.816,185.55,24.94
0.597856376,80.21,102.816,191.53,24.94
0.61729092,80.21,102.816,229.54,24.94
0.659690302,80.21,102.816,268.78,24.94
0.632143248,80.21,102.816,260.33,24.94
0.601318574,80.21,102.816,219.02,24.94
0.549731465,80.21,102.816,182.51,24.94
0.596003419,80.21,102.816,172.32,24.94
0.592028701,80.21,102.816,136.12,24.94
0.582391175,80.21,102.816,110.02,24.94
0.519068074,80.21,102.816,100.01,24.94
0.515889016,80.21,102.816,118.14,24.94
0.519449776,80.21,102.816,139.9,24.94
0.533660558,80.21,102.816,179.4,24.94
0.648436366,80.21,102.816,215.47,24.94
0.657235223,80.21,102.816,235.09,24.94
0.665711516,80.21,102.816,233.47,24.94
0.572423915,80.21,102.816,189.08,24.94
0.573603069,80.21,102.816,177.46,24.94
0.568015526,80.21,102.816,137.74,24.94
0.567517342,80.21,102.816,161.67,24.94
0.570518989,80.21,103.685,165.81,24.94
0.580749677,80.21,103.685,163.31,24.94
0.590179328,80.21,103.685,167.63,24.94
0.605357805,80.21,103.685,180.73,24.94
0.620548826,80.21,103.685,212.32,24.94
0.638157293,80.21,103.685,248.74,24.94
0.660546891,80.21,103.685,267.52,24.94
0.622478841,80.21,103.685,273.83,24.94
0.580099171,80.21,103.685,254.25,24.94
0.520607426,80.21,103.685,212.9,24.94
0.569694656,80.21,103.685,192.45,24.94
0.55658418,80.21,103.685,188.72,24.94
0.550236816,80.21,103.685,195.04,24.94
0.484161161,80.21,103.685,200.05,24.94
0.493494042,80.21,103.685,196,24.94
0.504547271,80.21,103.685,200.47,24.94
0.527707441,80.21,103.685,241.25,24.94
0.651065271,80.21,103.685,266.2,24.94
0.670931693,80.21,103.685,298.95,24.94
0.687927287,80.21,103.685,301.63,24.94
0.592535845,80.21,103.685,269.03,24.94
0.596734567,80.21,103.685,250,24.94
0.600813222,80.21,103.685,231.94,24.94
0.602488768,80.21,103.685,232.45,24.94
0.596449634,80.21,104.715,207.63,24.94
0.599537298,80.21,104.715,200.14,24.94
0.60298516,80.21,104.715,198.05,24.94
0.61182165,80.21,104.715,199.97,24.94
0.609203497,80.21,104.715,204.46,24.94
0.606225147,80.21,104.715,254,24.94
0.633976492,80.21,104.715,272.33,24.94
0.625582633,80.21,104.715,282.11,24.94
0.618563259,80.21,104.715,252.78,24.94
0.552754616,80.21,104.715,216.35,24.94
0.592032285,80.21,104.715,212.54,24.94
0.575656733,80.21,104.715,202.24,24.94
0.549287042,80.21,104.715,195.19,24.94
0.480478543,80.21,104.715,193.64,24.94
0.47696796,80.21,104.715,191.99,24.94
0.492827408,80.21,104.715,194.53,24.94
0.506310627,80.21,104.715,212.8,24.94
0.618505915,80.21,104.715,244.94,24.94
0.63194254,80.21,104.715,271.07,24.94
0.639705606,80.21,104.715,272.31,24.94
0.558388752,80.21,104.715,265.46,24.94
0.562096458,80.21,104.715,253.68,24.94
0.568612271,80.21,104.715,234.36,24.94
0.569038774,80.21,104.715,214.9,24.94
0.568219817,80.21,97.33,198.45,24.94
0.571285977,80.21,97.33,194.28,24.94
0.582989712,80.21,97.33,190.49,24.94
0.587161553,80.21,97.33,191.86,24.94
0.589281522,80.21,97.33,196.86,24.94
0.58145036,80.21,97.33,205.33,24.94
0.610569023,80.21,97.33,220.78,24.94
0.604827365,80.21,97.33,209.88,24.94
0.595634261,80.21,97.33,189.92,24.94
0.540373494,80.21,97.33,190.62,24.94
0.566522767,80.21,97.33,186.55,24.94
0.543778348,80.21,97.33,160.03,24.94
0.526359836,80.21,97.33,167.65,24.94
0.469980843,80.21,97.33,157.38,24.94
0.472131277,80.21,97.33,151.11,24.94
0.486320554,80.21,97.33,155.01,24.94
0.500180099,80.21,97.33,179.32,24.94
0.624269077,80.21,97.33,196.21,24.94
0.642090795,80.21,97.33,228.35,24.94
0.65922079,80.21,97.33,235.99,24.94
0.572162279,80.21,97.33,208.84,24.94
0.575131669,80.21,97.33,205.09,24.94
0.571280601,80.21,97.33,196.24,24.94
0.574500875,80.21,97.33,191.16,24.94
0.577219382,80.21,97.33,183.37,24.94
0.577140533,80.21,97.33,178,24.94
0.566477966,80.21,97.33,174.21,24.94
0.573142518,80.21,97.33,171.81,24.94
0.594822473,80.21,97.33,179.54,24.94
0.608957989,80.21,97.33,188.98,24.94
0.636578517,80.21,97.33,191.12,24.94
0.582414471,80.21,97.33,189.6,24.94
0.535058339,80.21,97.33,172.62,24.94
0.479844165,80.21,97.33,146.58,24.94
0.509219088,80.21,97.33,121.99,24.94
0.495404344,80.21,97.33,82.36,24.94
0.476632851,80.21,97.33,52.9,24.94
0.418807692,80.21,97.33,33.78,24.94
0.41253201,80.21,97.33,40.32,24.94
0.42881796,80.21,97.33,65.84,24.94
0.446469436,80.21,97.33,107.71,24.94
0.565322108,80.21,97.33,171.19,24.94
0.585100721,80.21,97.33,195.08,24.94
0.620706525,80.21,97.33,205.81,24.94
0.545452102,80.21,97.33,194.47,24.94
0.558972953,80.21,97.33,175.84,24.94
0.553462467,80.21,97.33,166.88,24.94
0.558657556,80.21,97.33,160.22,24.94
0.557447937,80.21,97.33,139.97,24.94
0.56084383,80.21,97.33,121.76,24.94
0.563137626,80.21,97.33,123.38,24.94
0.572845042,80.21,97.33,133.96,24.94
0.592392483,80.21,97.33,139.96,24.94
0.607578128,80.21,97.33,146.1,24.94
0.615642254,80.21,97.33,144.01,24.94
0.551708071,80.21,97.33,133.55,24.94
0.503993534,80.21,97.33,100,24.94
0.456700124,80.21,97.33,75.92,24.94
0.494160677,80.21,97.33,41.29,24.94
0.476648979,80.21,97.33,20.73,24.94
0.463495494,80.21,97.33,0.07,24.94
0.400206442,80.21,97.33,0,24.94
0.395570465,80.21,97.33,0.08,24.94
0.395871526,80.21,97.33,15,24.94
0.415791709,80.21,97.33,66.2,24.94
0.549702792,80.21,97.33,158.02,24.94
0.574861073,80.21,97.33,182.55,24.94
0.595220303,80.21,97.33,191.54,24.94
0.511706423,80.21,97.33,187.88,24.94
0.51241965,80.21,97.33,171.46,24.94
0.511448371,80.21,97.33,158.07,24.94
0.50908827,80.21,97.33,95.9,24.94
0.513620309,80.21,97.33,81,24.94
0.521030344,80.21,97.33,84,24.94
0.533088901,80.21,97.33,81,24.94
0.540937983,80.21,97.33,85.25,24.94
0.556820727,80.21,97.33,92.31,24.94
0.565958278,80.21,97.33,95.23,24.94
0.59006643,80.21,97.33,105,24.94
0.535644333,80.21,97.33,108.65,24.94
0.494633772,80.21,97.33,101.18,24.94
0.431479122,80.21,97.33,95.51,24.94
0.467276673,80.21,97.33,82.92,24.94
0.459377414,80.21,97.33,75.98,24.94
0.453408168,80.21,97.33,61.17,24.94
0.395894822,80.21,97.33,45,24.94
0.392378863,80.21,97.33,60.58,24.94
0.400803187,80.21,97.33,82.92,24.94
0.414999633,80.21,97.33,121.25,24.94
0.528454716,80.21,97.33,189.84,24.94
0.564246891,80.21,97.33,240.3,24.94
0.592847658,80.21,97.33,250.73,24.94
0.521499856,80.21,97.33,226.6,24.94
0.519623602,80.21,97.33,221.23,24.94
0.515093356,80.21,97.33,202,24.94
0.518659491,80.21,97.33,205,24.94
0.525748754,80.21,98.46,192.98,24.94
0.532126582,80.21,98.46,191.14,24.94
0.541592074,80.21,98.46,190.95,24.94
0.55031029,80.21,98.46,190,24.94
0.564933238,80.21,98.46,200.61,24.94
0.574391562,80.21,98.46,251.27,24.94
0.595931738,80.21,98.46,291.43,24.94
0.543620649,80.21,98.46,295.43,24.94
0.483229306,80.21,98.46,255.71,24.94
0.410137861,80.21,98.46,232.54,24.94
0.454578363,80.21,98.46,207.71,24.94
0.446723904,80.21,98.46,193.56,24.94
0.445042982,80.21,98.46,187.06,24.94
0.38399038,80.21,98.46,176.57,24.94
0.386753688,80.21,98.46,176.11,24.94
0.39897711,80.21,98.46,168.94,24.94
0.40996941,80.21,98.46,193.33,24.94
0.532339833,80.21,98.46,224.93,24.94
0.558284814,80.21,98.46,239.03,24.94
0.598166397,80.21,98.46,240.01,24.94
0.521955031,80.21,98.46,223.6,24.94
0.524963846,80.21,98.46,200,24.94
0.518390687,80.21,98.46,184.2,24.94
0.522282972,80.21,98.46,191,24.94
0.529313098,80.21,93.519,189.55,24.94
0.537757134,80.21,93.519,183.1,24.94
0.544129585,80.21,93.519,183.28,24.94
0.548632951,80.21,93.519,183.38,24.94
0.554471379,80.21,93.519,197.96,24.94
0.555417569,80.21,93.519,227.24,24.94
0.575622685,80.21,93.519,249.92,24.94
0.508855306,80.21,93.519,249.9,24.94
0.465470309,80.21,93.519,209.96,24.94
0.405510844,80.21,93.519,193.5,24.94
0.454954689,80.21,93.519,188.91,24.94
0.457004769,80.21,93.519,175.87,24.94
0.453802415,80.21,93.519,168.37,24.94
0.392323311,80.21,93.519,158.9,24.94
0.387531428,80.21,93.519,171.95,24.94
0.390197965,80.21,93.519,175.85,24.94
0.400652657,80.21,93.519,196.15,24.94
0.510330145,80.21,93.519,222.95,24.94
0.522458591,80.21,93.519,249,24.94
0.539794669,80.21,93.519,250,24.94
0.462350388,80.21,93.519,239.18,24.94
0.467031165,80.21,93.519,220.1,24.94
0.466943356,80.21,93.519,201.97,24.94
0.463821643,80.21,93.519,188.55,24.94
0.4723284,80.21,96.083,179.92,24.94
0.4792295,80.21,96.083,181.08,24.94
0.497277013,80.21,96.083,178.92,24.94
0.503172786,80.21,96.083,180.5,24.94
0.507901947,80.21,96.083,199.92,24.94
0.495296823,80.21,96.083,229.76,24.94
0.525033735,80.21,96.083,256.02,24.94
0.508073982,80.21,96.083,256.25,24.94
0.490863345,80.21,96.083,232.26,24.94
0.441181161,80.21,96.083,207.93,24.94
0.497660507,80.21,96.083,197.01,24.94
0.497083474,80.21,96.083,185.06,24.94
0.48027246,80.21,96.083,176.25,24.94
0.414198596,80.21,96.083,167.93,24.94
0.408903153,80.21,96.083,168.05,24.94
0.423429332,80.21,96.083,173.4,24.94
0.440704482,80.21,96.083,185.34,24.94
0.553207999,80.21,96.083,204.96,24.94
0.567994022,80.21,96.083,220.62,24.94
0.573939971,80.21,96.083,223.61,24.94
0.499388022,80.21,96.083,220.44,24.94
0.497542234,80.21,96.083,199.71,24.94
0.508514821,80.21,96.083,174.62,24.94
0.500484744,80.21,96.083,191.07,24.94
0.501717659,80.21,97.471,183.93,24.94
0.499570809,80.21,97.471,187.01,24.94
0.506753257,80.21,97.471,179.41,24.94
0.511520052,80.21,97.471,176.09,24.94
0.527207465,80.21,97.471,189.58,24.94
0.543907374,80.21,97.471,218.07,24.94
0.600936872,80.21,97.471,239.95,24.94
0.620150996,80.21,97.471,244.1,24.94
0.639963658,80.21,97.471,221.05,24.94
0.611491917,80.21,97.471,196.56,24.94
0.666202531,85.6,97.471,156.71,24.94
0.650760626,87.4,97.471,122.43,24.94
0.629437285,87.4,97.471,98.52,24.94
0.561569601,87.4,97.471,86.77,24.94
0.566700178,87.4,97.471,86.77,24.94
0.578697805,87.4,97.471,102.34,24.94
0.588039647,87.4,97.471,137,24.94
0.688866309,87.4,97.471,180.26,24.94
0.68248669,87.4,97.471,209.61,24.94
0.684352191,87.4,97.471,209.97,24.94
0.579742557,87.4,97.471,185,24.94
0.570214344,87.4,97.471,190.17,24.94
0.560954936,87.4,97.471,147.32,24.94
0.55134429,87.4,97.471,130.46,24.94
0.553679302,87.4,95.486,116.44,24.94
0.556417521,87.4,95.486,108.65,24.94
0.561669955,87.4,95.486,119.04,24.94
0.567149977,87.4,95.486,119.4,24.94
0.58441079,87.4,95.486,122.32,24.94
0.599931545,87.4,95.486,128.32,24.94
0.633903019,87.4,95.486,143.64,24.94
0.592813609,87.4,95.486,141.5,24.94
0.557306367,87.4,95.486,82.69,24.94
0.510808617,87.4,95.486,55.43,24.94
0.560453168,87.4,95.486,15.92,24.94
0.559130651,87.4,95.486,2.43,24.94
0.56072914,87.4,95.486,0.01,24.94
0.499868286,87.4,95.486,0.08,24.94
0.502454182,87.4,95.486,5.07,24.94
0.503823292,87.4,95.486,20.45,24.94
0.508050686,87.4,95.486,94.85,24.94
0.606477823,87.4,95.486,138.87,24.94
0.616385945,87.4,95.486,168.19,24.94
0.634807993,87.4,95.486,171.36,24.94
0.550998428,87.4,95.486,138.05,24.94
0.548860539,87.4,95.486,118.23,24.94
0.538321622,87.4,95.486,97.95,24.94
0.538215893,87.4,95.486,100.58,24.94
0.543104545,87.4,95.486,93.14,24.94
0.547754858,87.4,95.486,91.92,24.94
0.550880155,87.4,95.486,87.88,24.94
0.552663222,87.4,95.486,84.06,24.94
0.565494143,87.4,95.486,87.84,24.94
0.591130895,87.4,95.486,87.81,24.94
0.614952323,87.4,95.486,95.1,24.94
0.592756264,87.4,95.486,96.51,24.94
0.570698192,87.4,95.486,81.88,24.94
0.524963846,87.4,95.486,74.9,24.94
0.574647822,87.4,95.486,73.03,24.94
0.566382989,87.4,95.486,54.86,24.94
0.561617986,87.4,95.486,34.51,24.94
0.501355669,87.4,95.486,34.2,24.94
0.497552986,87.4,95.486,44.09,24.94
0.505835739,87.4,95.486,72.81,24.94
0.526497822,87.4,95.486,111.73,24.94
0.63871103,87.4,95.486,165.01,24.94
0.65831044,87.4,95.486,198.65,24.94
0.678587237,87.4,95.486,224.95,24.94
0.583287189,87.4,95.486,216.66,24.94
0.56634894,87.4,95.486,205.73,24.94
0.552390834,87.4,95.486,186.99,24.94
0.54735882,87.4,95.486,184.96,24.94
0.551283361,87.4,96.422,183.78,24.94
0.558412048,87.4,96.422,185.63,24.94
0.565356157,87.4,96.422,186.1,24.94
0.5689205,87.4,96.422,188.12,24.94
0.577758782,87.4,96.422,200.06,24.94
0.596050012,87.4,96.422,237.23,24.94
0.628132689,87.4,96.422,261.87,24.94
0.598442369,87.4,96.422,272.47,24.94
0.579468377,87.4,96.422,249.06,24.94
0.54047564,87.4,96.422,232.59,24.94
0.592139807,87.4,96.422,227.97,24.94
0.574982931,87.4,96.422,211,24.94
0.56778077,87.4,96.422,200,24.94
0.507980797,87.4,96.422,194.9,24.94
0.518471328,87.4,96.422,191.99,24.94
0.53088829,87.4,96.422,189.5,24.94
0.539158499,87.4,96.422,209.25,24.94
0.653059798,87.4,96.422,252.71,24.94
0.67441002,87.4,96.422,273.88,24.94
0.690574112,87.4,96.422,275.71,24.94
0.594523204,87.4,96.422,264.93,24.94
0.577170997,87.4,96.422,254,24.94
0.567775394,87.4,96.422,235.44,24.94
0.559972905,87.4,96.422,212.54,24.94
0.559127067,87.4,96.892,205.01,24.94
0.553240255,87.4,96.892,204.59,24.94
0.555584228,87.4,96.892,201.07,24.94
0.56376842,87.4,96.892,204.16,24.94
0.591874587,87.4,96.892,232.95,24.94
0.628281427,87.4,96.892,266.52,24.94
0.669039312,87.4,96.892,290,24.94
0.637911786,87.4,96.892,290,24.94
0.601823926,87.4,96.892,260.48,24.94
0.553016252,87.4,96.892,235.88,24.94
0.609499182,87.4,96.892,224.28,24.94
0.597976442,87.4,96.892,219.41,24.94
0.589018094,87.4,96.892,210.49,24.94
0.518906791,87.4,96.892,214.19,24.94
0.520440767,87.4,96.892,215.42,24.94
0.526879524,87.4,96.892,211.03,24.94
0.539484649,87.4,96.892,239.93,24.94
0.652269514,87.4,96.892,260.63,24.94
0.66842823,87.4,96.892,281,24.94
0.685925591,87.4,96.892,286.76,24.94
0.605051368,87.4,96.892,270.01,24.94
0.597417329,87.4,96.892,255,24.94
0.586485959,87.4,96.892,231.91,24.94
0.579084883,87.4,96.892,206.72,24.94
0.581099122,87.4,94.689,198.01,24.94
0.582584714,87.4,94.689,196.36,24.94
0.587373012,87.4,94.689,194.53,24.94
0.590381827,87.4,94.689,197.51,24.94
0.598773894,87.4,94.689,209.94,24.94
0.604022744,87.4,94.689,244.2,24.94
0.62677254,87.4,94.689,271.01,24.94
0.58736226,87.4,94.689,265.98,24.94
0.547917932,87.4,94.689,252.74,24.94
0.481254491,87.4,94.689,225.22,24.94
0.527951156,87.4,94.689,214.12,24.94
0.525069575,87.4,94.689,207.66,24.94
0.524876036,87.4,94.689,200.62,24.94
0.465074271,87.4,94.689,193.22,24.94
0.469231776,87.4,94.689,190.96,24.94
0.480009032,87.4,94.689,191.35,24.94
0.497219669,87.4,94.689,206.49,24.94
0.609110312,87.4,94.689,239.31,24.94
0.626656058,87.4,94.689,267.9,24.94
0.644830806,87.4,94.689,266.33,24.94
0.574289416,87.4,94.689,254.94,24.94
0.580285542,87.4,94.689,235.33,24.94
0.579902048,87.4,94.689,202.57,24.94
0.586830028,87.4,94.689,214.63,24.94
0.588437477,87.4,108.398,201.94,24.94
0.585969855,87.4,108.398,198,24.94
0.583636634,87.4,108.398,201.37,24.94
0.584839085,87.4,108.398,201.5,24.94
0.582536329,87.4,108.398,218.35,24.94
0.574945298,87.4,108.398,255,24.94
0.59873447,87.4,108.398,283.37,24.94
0.589510902,87.4,108.398,279.29,24.94
0.572570861,87.4,108.398,251.26,24.94
0.520370878,87.4,108.398,224.93,24.94
0.559308062,87.4,108.398,213.56,24.94
0.544719162,87.4,108.398,208,24.94
0.529899091,87.4,108.398,200.09,24.94
0.458610426,87.4,108.398,197.05,24.94
0.462744634,87.4,108.398,196.3,24.94
0.478980408,87.4,108.398,197.13,24.94
0.505719257,87.4,108.398,217.63,24.94
0.620373208,87.4,108.398,255,24.94
0.628603992,87.4,108.398,279.09,24.94
0.630118256,87.4,108.398,284.91,24.94
0.541622538,87.4,108.398,268.91,24.94
0.546658137,87.4,108.398,253.56,24.94
0.555028699,87.4,108.398,222.78,24.94
0.561171771,87.4,108.398,206.05,24.94
0.56555328,87.4,101.985,203.15,24.94
0.568823731,87.4,101.985,202.52,24.94
0.568936629,87.4,101.985,203.23,24.94
0.562060617,87.4,101.985,205.09,24.94
0.55599281,87.4,101.985,213.86,24.94
0.543262244,87.4,101.985,255.77,24.94
0.580962928,87.4,101.985,280.06,24.94
0.569798594,87.4,101.985,291.22,24.94
0.564189546,87.4,101.985,256.34,24.94
0.515095148,87.4,101.985,230.33,24.94
0.564381293,84,101.985,217.4,24.94
0.550971548,82.86,101.985,208.37,24.94
0.543235363,82.86,101.985,197.25,24.94
0.471937738,82.86,101.985,195.24,24.94
0.481274204,82.86,101.985,195.04,24.94
0.487843778,82.86,101.985,206,24.94
0.493653533,82.86,101.985,216.3,24.94
0.602035385,82.86,101.985,246.98,24.94
0.618038195,82.86,101.985,262.08,24.94
0.640090892,82.86,101.985,265.87,24.94
0.557019642,82.86,101.985,254.97,24.94
0.570072774,82.86,101.985,241.56,24.94
0.583713691,82.86,101.985,217.91,24.94
0.587554007,82.86,101.985,204.78,24.94
0.591360275,82.86,100.434,189.1,24.94
0.595300944,82.86,100.434,189.91,24.94
0.59224016,82.86,100.434,187.47,24.94
0.591378195,82.86,100.434,189.96,24.94
0.580778349,82.86,100.434,194.81,24.94
0.565257595,82.86,100.434,201,24.94
0.580828526,82.86,100.434,206.59,24.94
0.554557396,82.86,100.434,210.01,24.94
0.538332375,82.86,100.434,205.85,24.94
0.477417759,82.86,100.434,195.95,24.94
0.519804597,82.86,100.434,186.58,24.94
0.514252895,82.86,100.434,180.04,24.94
0.509762072,82.86,100.434,172.94,24.94
0.45211074,82.86,100.434,166.35,24.94
0.450775679,82.86,100.434,159.69,24.94
0.459273476,82.86,100.434,166.65,24.94
0.472011211,82.86,100.434,192.02,24.94
0.563958375,82.86,100.434,226.09,24.94
0.578495306,82.86,100.434,246.97,24.94
0.600383136,82.86,100.434,252.64,24.94
0.526764834,82.86,100.434,247.11,24.94
0.532610429,82.86,100.434,239.09,24.94
0.53011951,82.86,100.434,219,24.94
0.538896863,82.86,100.434,206,24.94
0.546728026,82.86,100.434,199.7,24.94
0.559799078,82.86,100.434,197.56,24.94
0.564180586,82.86,100.434,192.2,24.94
0.561677123,82.86,100.434,197.43,24.94
0.545504071,82.86,100.434,201.32,24.94
0.528786242,82.86,100.434,195,24.94
0.547453797,82.86,100.434,194.95,24.94
0.542350101,82.86,100.434,186.94,24.94
0.535475882,82.86,100.434,182.04,24.94
0.495846975,82.86,100.434,177.31,24.94
0.543165474,82.86,100.434,176.5,24.94
0.530124886,82.86,100.434,174.92,24.94
0.514645349,82.86,100.434,150.74,24.94
0.449333097,82.86,100.434,140.4,24.94
0.446089526,82.86,100.434,138.9,24.94
0.458226932,82.86,100.434,155.9,24.94
0.477159707,82.86,100.434,187.04,24.94
0.590342403,82.86,100.434,215.85,24.94
0.629356644,82.86,100.434,249.43,24.94
0.643904327,82.86,100.434,254.94,24.94
0.557404928,82.86,100.434,243.03,24.94
0.543901998,82.86,100.434,239.72,24.94
0.529737808,82.86,100.434,215.97,24.94
0.521673682,82.86,100.434,206.46,24.94
0.51396617,82.86,100.434,199.87,24.94
0.515860344,82.86,100.434,194.69,24.94
0.515335279,82.86,100.434,193.76,24.94
0.519831478,82.86,100.434,196.34,24.94
0.535762606,82.86,100.434,209.96,24.94
0.540973824,82.86,100.434,248.88,24.94
0.562944087,82.86,100.434,270,24.94
0.524381437,82.86,100.434,264.57,24.94
0.49077016,82.86,100.434,238.98,24.94
